time_s,desired_deg,actual_deg,error_deg,commanded_deg
4.410791011003312,-1.1886332941307578,-1.2747252747252746,0.08609198059451684,-1.0164493329417241
4.461632931001077,-1.0431130698322906,-1.010989010989011,-0.032124058843279624,-1.1073611875188498
4.512174297000456,-0.8908553590739617,-1.010989010989011,0.12013365191504921,-0.6505880552438633
4.562491524004145,-0.7323581039460897,-1.010989010989011,0.27863090704292126,-0.17509628986024717
4.613274911003828,-0.5660421575644122,-1.010989010989011,0.4449468534245987,0.3238515492847852
4.663956739001151,-0.3943709516915813,-0.4835164835164835,0.0891455318249022,-0.2160798880417769
4.714921528000559,-0.21671518216027608,-0.13186813186813187,-0.0848470502921442,-0.3864092827445645
4.76521858900378,-0.037155243176176134,-0.13186813186813187,0.09471288869195574,0.15227053420773534
4.816019637000863,0.14773765467797983,-0.13186813186813187,0.2796057865461117,0.7069492277702032
4.866283447998285,0.3334341842698262,-0.13186813186813187,0.465302316137958,1.2640388165457423
4.917236244997184,0.5237150223100036,0.3956043956043956,0.12811062670560797,0.7799362757212195
4.967986704003124,0.7145101028867659,0.6593406593406593,0.055169443546106534,0.8248489899789789
5.018570737003756,0.9051685098867712,0.6593406593406593,0.2458278505461119,1.396824210978995
5.0694080910034245,1.0964955354048822,0.6593406593406593,0.4371548760642229,1.970805287533328
5.119920965997153,1.2855470303595542,1.1868131868131868,0.09873384354636738,1.483014717452289
5.170459973000106,1.4728806975673345,1.2747252747252746,0.1981554228420599,1.8691915432514543
5.221166429000732,1.6582501172791009,1.2747252747252746,0.38352484255382624,2.4252998023867534
5.271973048998916,1.8406345631395409,1.6263736263736264,0.2142609367659145,2.26915643667137
5.322820879002393,2.0190646101386416,1.978021978021978,0.04104263211666348,2.1011498743719685
5.373438307004108,2.191887964130452,1.89010989010989,0.3017780740205618,2.7954441121715754
5.424232327997743,2.359797337221291,1.89010989010989,0.46968744711140076,3.2991722314440923
5.4749393870006315,2.52122597126698,2.5054945054945055,0.01573146577247453,2.552688902811929
5.525835909000307,2.6763749988478547,2.769230769230769,-0.09285577038291448,2.4906634580820257
5.576661163999233,2.823793631274596,2.5934065934065935,0.2303870378680024,3.2845677070106007
5.627276744002302,2.962545672607729,2.681318681318681,0.28122699128904793,3.524999655185825
5.677781575002882,3.0924189910985853,3.032967032967033,0.05945195813155246,3.2113229073616902
5.7285296480040415,3.213762150747391,3.120879120879121,0.09288302986827013,3.3995282104839313
5.779281461997016,3.3254430388882543,3.032967032967033,0.29247600592122147,3.9103950507306973
5.8298049090008135,3.42656460621402,3.032967032967033,0.39359757324698696,4.213759752707993
5.8805148280007415,3.5175587935688157,3.4725274725274726,0.04503132104134311,3.607621435651502
5.931338725997193,3.5978316849892105,3.7362637362637363,-0.13843205127452585,3.3209675824401588
5.981967699000961,3.6665966641133436,3.7362637362637363,-0.0696670721503927,3.5272625198125582
6.032754594001744,3.724065043306763,3.7362637362637363,-0.01219869295697329,3.6996676573928164
6.08368959800282,3.769886586594912,3.7362637362637363,0.03362285033117551,3.837132287257263
6.134393216998433,3.8035629007117953,3.7362637362637363,0.06729916444805895,3.938161229607913
6.185342238997691,3.8252676118220683,3.7362637362637363,0.089003875558332,4.003275362938732
6.236019515999942,3.834701874353629,3.7362637362637363,0.09843813808989266,4.031578150533415
6.286633648000134,3.8319865370950987,3.7362637362637363,0.09572280083136242,4.023432138757824
6.337289046001388,3.8171348660205555,3.7362637362637363,0.0808711297568192,3.978877125534194
6.388043040999037,3.790140149479392,3.7362637362637363,0.05387641321565573,3.8978929759107035
6.438723264000146,3.751194594391407,3.7362637362637363,0.01493085812767081,3.7810563106467487
6.489485534002597,3.7003339802331503,3.7362637362637363,-0.03592975603058601,3.6284744681719783
6.540474269997503,3.6375139160898398,3.7362637362637363,-0.09874982017389655,3.4400142757420467
6.5911630320042605,3.5636629908030306,3.7362637362637363,-0.1726007454607057,3.2184614998816192
6.641874465000001,3.478704913809363,3.7362637362637363,-0.25755882245437345,2.963587268900616
6.69286588900286,3.382457672887014,3.7362637362637363,-0.35380606337672216,2.67484554613357
6.743729200003145,3.2760357738486934,3.2967032967032965,-0.02066752285460316,3.234700728139487
6.794509163999464,3.159844086671614,3.032967032967033,0.12687705370458113,3.4135981940807762
6.845206828002119,3.034400624115923,3.120879120879121,-0.08647849676319774,2.8614436305895277
6.8959103070010315,2.9000180606285153,3.120879120879121,-0.2208610602506056,2.458295940127304
6.946516805001011,2.757536321535341,3.032967032967033,-0.27543071143169184,2.2066748986719573
6.997877993002476,2.6049862712976335,2.769230769230769,-0.16424449793313567,2.276497275431362
7.04842542699771,2.4476540009710765,2.5934065934065935,-0.14575259243551697,2.1561488161000426
7.0991581690032035,2.2832061197496567,2.5054945054945055,-0.22228838574484877,1.8386293482599592
7.149887669002055,2.1128858713796177,2.5054945054945055,-0.3926086341148878,1.3276686031498421
7.200390270998469,1.9381703924029106,2.1538461538461537,-0.21567576144324319,1.5068188695164242
7.251243769002031,1.7577552801403313,1.8021978021978022,-0.0444425220574709,1.6688702360253895
7.301603537998744,1.5753777110265705,1.8021978021978022,-0.2268200911712317,1.1217375286841071
7.352381279997644,1.388488072275642,1.7142857142857142,-0.3257976420100721,0.7368927882554979
7.403087917999073,1.1996123516017765,1.3626373626373627,-0.1630250110355862,0.8735623295306041
7.453721867997956,1.0095309599283324,1.098901098901099,-0.08937013897276658,0.8307906819827993
7.5045250820039655,0.8181057698426201,1.098901098901099,-0.2807953290584789,0.2565151117256622
7.555244262002816,0.6270661202538232,1.098901098901099,-0.47183497864727575,-0.31660383704072825
7.605778140001348,0.4375639275809945,0.5714285714285714,-0.1338646438475769,0.1698346398858407
7.656484715997067,0.24902603843225324,0.13186813186813187,0.11715790656412137,0.48334185156049597
7.707226949998585,0.0627372936603462,0.3076923076923077,-0.24495501403196152,-0.42717273440357684
7.758000631001778,-0.12052426279620321,0.21978021978021978,-0.340304482576423,-0.8011332279490492
7.808605062004062,-0.29930591449319277,-0.3076923076923077,0.008386393199114939,-0.2825331280949629
7.859359435002261,-0.47401009058195653,-0.3956043956043956,-0.07840569497756095,-0.6308214805370784
7.910143546003383,-0.6434880703129552,-0.3956043956043956,-0.2478836747085596,-1.1392554197300744
7.960852246003924,-0.8067081514054678,-0.3956043956043956,-0.4111037558010722,-1.6289156630076123
8.011287273002381,-0.9624376938060225,-0.8351648351648352,-0.12727285864118731,-1.216983411088397
8.061897225001303,-1.111450798291553,-1.1868131868131868,0.0753623885216339,-0.9607260212482851
8.112430230998143,-1.2523846628979203,-1.010989010989011,-0.24139565190890933,-1.735175966715739
8.163203090000025,-1.3855114616002768,-1.098901098901099,-0.28661036269917783,-1.9587321869986325
8.214167693004129,-1.5100521772834021,-1.6263736263736264,0.11632144909022424,-1.2774092791029537
8.264831699001661,-1.6243282411705726,-1.5384615384615385,-0.08586670270903407,-1.7960616465886408
8.315606547999778,-1.728855346375504,-1.4505494505494505,-0.2783058958260536,-2.2854671380276113
8.366457668002113,-1.8230807769284332,-1.5384615384615385,-0.28461923846689463,-2.3923192538622224
8.417340040999989,-1.906503082401649,-1.978021978021978,0.0715188956203292,-1.7634652911609905
8.46806946900324,-1.9785201658698859,-2.065934065934066,0.08741390006418026,-1.8036923657415254
8.518238541997562,-2.038500806938817,-2.065934065934066,0.027433258995249066,-1.983634288948319
8.568994458997622,-2.087563283741096,-2.065934065934066,-0.021629217807029644,-2.130821719355155
8.61977611600014,-2.124755610837517,-2.065934065934066,-0.05882154490345082,-2.2423987006444186
8.670371726999292,-2.1498285347929618,-2.065934065934066,-0.08389446885889562,-2.317617472510753
8.721112147002714,-2.162858678461586,-2.065934065934066,-0.09692461252751983,-2.3567079035166256
8.771968831002596,-2.1636920304187885,-2.065934065934066,-0.0977579644847224,-2.3592079593882334
8.822402391997457,-2.1524267242809194,-2.065934065934066,-0.08649265834685327,-2.325412040974626
8.87326201399992,-2.1289180858818386,-2.065934065934066,-0.06298401994777247,-2.2548861257773836
8.923958790997858,-2.0934392144318474,-2.065934065934066,-0.027505148497781295,-2.14844951142741
8.974684949003858,-2.0460473578008176,-2.065934065934066,0.019886708133248554,-2.0062739415343205
9.025379789003637,-1.9869921551864453,-2.065934065934066,0.0789419107476208,-1.8291083336912037
