time_s,desired_deg,actual_deg,error_deg
12.4778401270014,6.472236683166042,6.197802197802198,0.2744344853638436
12.528446864002035,6.472048281997399,6.197802197802198,0.2742460841952008
12.579093271997408,6.468823730770165,6.197802197802198,0.2710215329679668
12.629720313998405,6.462568224680222,6.197802197802198,0.2647660268780241
12.680196417000843,6.453319597741666,6.197802197802198,0.2555173999394684
12.730681968998397,6.4410704326369,6.197802197802198,0.2432682348347024
12.781195679002849,6.4258251753269935,6.197802197802198,0.2280229775247955
12.831788153998787,6.407574454094647,6.197802197802198,0.20977225629244867
12.882381977004115,6.3863575453012835,6.197802197802198,0.18855534749908553
12.932988428998215,6.362189937738972,6.197802197802198,0.1643877399367737
12.983822037997015,6.334972850754365,6.197802197802198,0.13717065295216724
13.034367794003629,6.305014723679566,6.197802197802198,0.10721252587736796
13.085098962001211,6.27207433309435,6.197802197802198,0.07427213529215226
13.135758930999145,6.236341939112751,6.197802197802198,0.0385397413105526
13.18680287800089,6.1975068699555,6.197802197802198,-0.00029532784669772383
13.23756029499782,6.156110589478759,6.197802197802198,-0.04169160832343888
13.288384031002352,6.111925678850014,6.197802197802198,-0.08587651895218418
13.338981754000997,6.065263822037264,6.197802197802198,-0.1325383757649341
13.389696427002491,6.015864804489544,6.197802197802198,-0.18193739331265402
13.440367016999517,5.963929851328687,6.197802197802198,-0.23387234647351107
13.49102647700056,5.909482032247536,6.197802197802198,-0.2883201655546621
13.541657656001917,5.852597832995047,6.197802197802198,-0.34520436480715055
13.592191219002416,5.793421715313207,6.197802197802198,-0.4043804824889907
13.642657557000348,5.731989376215256,6.197802197802198,-0.46581282158694215
13.693313087002025,5.6680424243455985,6.197802197802198,-0.5297597734565995
13.743646360999264,5.602299432236823,6.021978021978022,-0.4196785897411992
13.794535963999806,5.5336646599201105,6.021978021978022,-0.4883133620579114
13.845185169004253,5.46326179450748,6.021978021978022,-0.5587162274705415
13.896141694000107,5.39039755610156,6.021978021978022,-0.6315804658764623
13.946987650000665,5.315731952822185,6.021978021978022,-0.7062460691558368
13.99780659499811,5.239226411082086,5.670329670329671,-0.4311032592475845
14.048610404999636,5.160943355794189,5.582417582417582,-0.42147422662339284
14.099091871001292,5.081452901755627,5.582417582417582,-0.500964680661955
14.149386584002059,5.000646849552517,5.582417582417582,-0.5817707328650652
14.199988592998125,4.9178073368718085,5.582417582417582,-0.6646102455457736
14.250705393002136,4.833314125014425,5.582417582417582,-0.749103457403157
14.301368888998695,4.747530154347988,5.318681318681318,-0.5711511643333305
14.352107471997442,4.660324328845858,5.054945054945055,-0.3946207260991965
14.403005348998704,4.5716320280109,5.054945054945055,-0.48331302693415434
14.453741208002612,4.482103330272442,5.054945054945055,-0.572841724672613
14.504544069000985,4.391428538877651,5.054945054945055,-0.6635165160674035
14.555074317999242,4.3003114736285735,5.054945054945055,-0.7546335813164813
14.605308072998014,4.208901861346043,4.8791208791208796,-0.6702190177748362
14.656024058000185,4.115870920685034,4.615384615384615,-0.49951369469958085
14.706613358997856,4.02242151552801,4.527472527472527,-0.5050510119445173
14.757297516000108,3.9282398413660045,4.527472527472527,-0.5992326861065229
14.80795440699876,3.833647064987141,4.527472527472527,-0.6938254624853863
14.85818881400337,3.739481696082814,4.43956043956044,-0.7000787434776257
